Id_codedep_codecommune;Code_departement;Code_commune;Code_postal;Nom_commune;Population;Id_region
73_109;73;109;73220;EPIERRE;214;R32
73_150;73;150;73210;LA PLAGNE TARENTAISE;512;R32
74_189;74;189;74130;MONT-SAXONNEX;706;R32
75_101;75;101;75001;PARIS 01;658;R32
76_341;76;341;76700;HARFLEUR;83;R32
77_096;77;096;77590;CHARTRETTES;254;R32
77_108;77;108;77500;CHELLES;244;R32
77_152;77;152;77190;DAMMARIE LES LYS;517;R32
77_186;77;186;77300;FONTAINEBLEAU;40;R32
77_251;77;251;77127;LIEUSAINT;331;R32
77_385;77;385;77510;REBAIS;305;R32
77_449;77;449;77700;SERRIS;1019;R32
78_124;78;124;78420;CARRIERES SUR SEINE;151;R32
78_158;78;158;78150;LE CHESNAY-ROCQUENCOURT;292;R32
78_297;78;297;78280;GUYANCOURT;265;R32
78_311;78;311;78800;HOUILLES;451;R32
78_380;78;380;78580;MAULE;48;R32
78_396;78;396;78600;MESNIL-LE-ROI (LE);134;R32
78_650;78;650;78110;VESINET (LE);1756;R32
83_016;83;016;83330;LE BEAUSSET;154;R32
83_027;83;027;83740;LA CADIERE D AZUR;2331;R32
83_126;83;126;83500;LA SEYNE SUR MER;121;R32
83_144;83;144;83160;LA VALETTE DU VAR;377;R32
83_153;83;153;83430;SAINT-MANDRIER-SUR-MER;342;R32
84_147;84;147;84530;VILLELAURE;52;R32
91_421;91;421;91230;MONTGERON;651;R32
91_477;91;477;91120;PALAISEAU;81;R32
91_600;91;600;91450;SOISY-SUR-SEINE;103;R32
91_657;91;657;91270;VIGNEUX SUR SEINE;283;R32
91_685;91;685;91700;VILLIERS-SUR-ORGE;716;R32
92_064;92;064;92210;SAINT-CLOUD;62;R32
93_013;93;013;93350;LE BOURGET;268;R32
93_046;93;046;93190;LIVRY-GARGAN;173;R32
93_064;93;064;93110;ROSNY-SOUS-BOIS;280;R32
93_070;93;070;93400;SAINT-OUEN-SUR-SEINE;17;R32
94_047;94;047;94520;MANDRES-LES-ROSES;122;R32
94_059;94;059;94420;LE PLESSIS-TREVISE;666;R32
94_065;94;065;94150;RUNGIS;83;R32
94_081;94;081;94400;VITRY-SUR-SEINE;286;R32
95_056;95;056;95270;BELLOY-EN-FRANCE;188;R32
95_256;95;256;95740;FREPILLON;696;R32
95_424;95;424;95370;MONTIGNY LES CORMEILLES;537;R32
95_452;95;452;95590;NOINTEL;2049;R32
972_229;972;229;97233;SCHOELCHER;145;R32
01_244;01;244;1800;MEXIMIEUX;215;R32
02_722;02;722;2200;SOISSONS;223;R32
06_057;06;057;6440;L'ESCARENE;912;R32
06_084;06;084;6370;MOUANS-SARTOUX;808;R32
06_108;06;108;6550;LA ROQUETTE SUR SIAGNE;222;R32
06_120;06;120;6660;SAINT-ETIENNE-DE-TINEE;1395;R32
07_100;07;100;7140;GRAVIERES;1130;R32
07_259;07;259;7700;SAINT-JUST-D'ARDECHE;129;R32
10_333;10;333;10120;SAINT ANDRE LES VERGERS;260;R32
13_203;13;203;13003;MARSEILLE 3EME;1240;R32
17_415;17;415;17100;SAINTES;1177;R32
17_421;17;421;17600;SAUJON;117;R32
22_136;22;136;22600;LOUDEAC;1731;R32
25_084;25;084;25320;BOUSSIERES;383;R32
26_064;26;064;26120;CHABEUIL;363;R32
30_062;30;062;30420;CALVISSON;385;R32
31_116;31;116;31780;CASTELGINEST;194;R32
33_119;33;119;33150;CENON;341;R32
33_318;33;318;33600;PESSAC;364;R32
33_376;33;376;33160;SAINT AUBIN DE MEDOC;171;R32
33_529;33;529;33260;LA TESTE-DE-BUCH;328;R32
34_032;34;032;34500;BEZIERS;699;R32
34_039;34;039;34140;BOUZIGUES;301;R32
34_152;34;152;34380;MAS-DE-LONDRES;1014;R32
34_307;34;307;34160;SUSSARGUES;1359;R32
34_324;34;324;34350;VALRAS-PLAGE;779;R32
34_327;34;327;34740;VENDARGUES;952;R32
35_288;35;288;35400;SAINT-MALO;795;R32
37_109;37;109;37230;FONDETTES;871;R32
38_179;38;179;38610;GIERES;508;R32
38_225;38;225;38112;AUTRANS-MEAUDRE EN VERCORS;529;R32
38_563;38;563;38500;VOIRON;1164;R32
39_097;39;097;39300;CHAMPAGNOLE;331;R32
39_198;39;198;39100;DOLE;547;R32
40_065;40;065;40130;CAPBRETON;1264;R32
40_279;40;279;40990;ST-PAUL-LES-DAX;1552;R32
41_269;41;269;41100;VENDOME;1049;R32
42_052;42;052;42190;CHARLIEU;416;R32
42_095;42;095;42700;FIRMINY;1329;R32
42_184;42;184;42153;RIORGES;438;R32
42_225;42;225;42800;GENILAC;1127;R32
44_055;44;055;44500;LA BAULE-ESCOUBLAC;243;R32
44_135;44;135;44510;LE POULIGUEN;207;R32
45_028;45;028;45190;BEAUGENCY;244;R32
45_146;45;146;45240;LA FERTE SAINT-AUBIN;366;R32
45_155;45;155;45500;GIEN;1047;R32
50_129;50;129;50100;CHERBOURG-EN-COTENTIN;1048;R32
50_218;50;218;50400;GRANVILLE;181;R32
50_502;50;502;50000;SAINT-LO;553;R32
54_099;54;099;54150;VAL DE BRIEY;142;R32
54_323;54;323;54400;LONGWY;105;R32
56_078;56;078;56520;GUIDEL;251;R32
56_114;56;114;56360;LOCMARIA;504;R32
56_169;56;169;56680;PLOUHINEC;649;R32
60_088;60;088;60540;BORNEL;702;R32
60_234;60;234;60600;FITZ JAMES;339;R32
60_463;60;463;60180;NOGENT SUR OISE;6321;R32
60_601;60;601;60660;ST VAAST LES MELLO;2065;R32
63_380;63;380;63710;SAINT-NECTAIRE;322;R32
64_024;64;024;64600;ANGLET;153;R32
66_020;66;020;66210;BOLQUERE;313;R32
69_034;69;034;69300;CALUIRE ET CUIRE;447;R32
69_069;69;069;69290;CRAPONNE;641;R32
69_072;69;072;69570;DARDILLY;1212;R32
69_142;69;142;69350;LA MULATIERE;3399;R32
69_283;69;283;69780;MIONS;4546;R32
70_310;70;310;70200;LURE;1090;R84
71_310;71;310;71210;MONTCHANIN;1201;R84
72_260;72;260;72230;RUAUDIN;364;R84
73_011;73;011;73200;ALBERTVILLE;1421;R84
74_215;74;215;74120;PRAZ SUR ARLY;994;R84
74_224;74;224;74800;LA ROCHE SUR FORON;1136;R84
74_266;74;266;74310;SERVOZ;677;R84
74_276;74;276;74440;TANINGES;552;R84
75_108;75;108;75008;PARIS 08;563;R84
76_711;76;711;76470;LE TREPORT;299;R84
77_083;77;083;77420;CHAMPS-SUR-MARNE;1545;R84
77_201;77;201;77370;GASTINS;220;R84
77_249;77;249;77150;LESIGNY;739;R84
77_316;77;316;77250;MORET-LOING-ET-ORVANNE;288;R84
77_325;77;325;77480;MOUY-SUR-SEINE;153;R84
77_430;77;430;77178;SAINT-PATHUS;191;R84
78_073;78;073;78390;BOIS D ARCY;1485;R84
78_208;78;208;78990;ELANCOURT;618;R84
78_322;78;322;78350;JOUY EN JOSAS;641;R84
78_418;78;418;78360;MONTESSON;409;R84
78_440;78;440;78130;MUREAUX (LES);2556;R84
78_624;78;624;78510;TRIEL SUR SEINE;220;R84
79_202;79;202;79200;PARTHENAY;455;R84
80_333;80;333;80120;FORT-MAHON-PLAGE;454;R84
82_033;82;033;82100;CASTELSARRASIN;255;R84
85_084;85;084;85140;ESSARTS EN BOCAGE;384;R84
85_226;85;226;85270;SAINT-HILAIRE-DE-RIEZ;436;R84
85_234;85;234;85160;SAINT-JEAN-DE-MONTS;538;R84
89_287;89;287;89100;PARON;554;R84
90_075;90;075;90300;OFFEMONT;582;R84
91_064;91;064;91570;BIEVRES;127;R84
91_097;91;097;91800;BOUSSY-SAINT-ANTOINE;130;R84
91_103;91;103;91220;BRETIGNY SUR ORGE;125;R84
91_161;91;161;91380;CHILLY MAZARIN;606;R84
91_191;91;191;91560;CROSNE;167;R84
91_226;91;226;91580;ETRECHY;355;R84
91_339;91;339;91310;LINAS;692;R84
91_345;91;345;91160;LONGJUMEAU;389;R84
91_432;91;432;91420;MORANGIS;147;R84
91_471;91;471;91400;ORSAY;219;R84
92_076;92;076;92420;VAUCRESSON;169;R84
92_077;92;077;92410;VILLE-D'AVRAY;388;R84
93_014;93;014;93390;CLICHY SOUS BOIS;3691;R84
93_029;93;029;93700;DRANCY;237;R84
93_039;93;039;93450;L'ILE-SAINT-DENIS;1192;R84
93_053;93;053;93130;NOISY-LE-SEC;246;R84
93_055;93;055;93500;PANTIN;2308;R84
93_062;93;062;93340;LE RAINCY;608;R84
94_001;94;001;94480;ABLON-SUR-SEINE;239;R84
94_019;94;019;94430;CHENNEVIERES SUR MARNE;312;R84
94_054;94;054;94310;ORLY;302;R84
94_056;94;056;94520;PERIGNY;494;R84
94_073;94;073;94320;THIAIS;13355;R84
95_488;95;488;95480;PIERRELAYE;1043;R84
95_555;95;555;95210;ST GRATIEN;135;R84
972_205;972;205;97222;CASE PILOTE;425;R84
972_209;972;209;97200;FORT DE FRANCE;193;R84
972_231;972;231;97229;TROIS ILETS;400;R84
04_126;04;126;4140;MONTCLAR;142;R84
22_050;22;050;22100;DINAN;127;R84
22_093;22;093;22400;LAMBALLE-ARMOR;785;R84
23_176;23;176;23300;LA SOUTERRAINE;1139;R84
25_293;25;293;25300;GRANGES NARBOZ;988;R84
31_582;31;582;31290;VILLEFRANCHE-DE-LAURAGAIS;75;R84
34_172;34;172;34080;MONTPELLIER;1509;R84
39_478;39;478;39200;SAINT-CLAUDE;64;R84
45_068;45;068;45120;CHALETTE-SUR-LOING;139;R84
45_169;45;169;45140;INGRE;89;R84
60_482;60;482;60560;ORRY LA VILLE;868;R84
62_004;62;004;62217;ACHICOURT;5197;R84
62_826;62;826;62520;LE TOUQUET PARIS PLAGE;27;R84
69_387;69;387;69007;LYON 7EME;74;R84
71_263;71;263;71500;LOUHANS;512;R84
77_305;77;305;77130;MONTEREAU FAULT YONNE;179;R84
78_118;78;118;78200;BUCHELAY;278;R84
83_100;83;100;83390;PUGET-VILLE;487;R84
85_011;85;011;85630;BARBATRE;153;R84
89_380;89;380;89150;SAVIGNY SUR CLAIRIS;639;R84
91_099;91;099;91820;BOUTIGNY-SUR-ESSONNE;850;R84
93_078;93;078;93420;VILLEPINTE;17404;R84
95_229;95;229;95460;EZANVILLE;112;R84
2A_008;2A;008;20166;ALBITRECCIA;400;R84
01_030;01;030;1480;BEAUREGARD;104;R84
01_034;01;034;1300;BELLEY;383;R84
06_153;06;153;6420;VALDEBLORE;396;R84
07_324;07;324;7300;TOURNON-SUR-RHONE;500;R84
11_145;11;145;11560;FLEURY D AUDE;61;R84
13_070;13;070;13821;LA PENNE SUR HUVEAUNE;92;R84
13_216;13;216;13016;MARSEILLE 16EME;3796;R84
16_291;16;291;16600;RUELLE-SUR-TOUVRE;124;R84
26_213;26;213;26210;MORAS-EN-VALLOIRE;521;R84
28_168;28;168;28320;GALLARDON;423;R84
2A_130;2A;130;20128;GROSSETO-PRUGNA;230;R84
33_192;33;192;33170;GRADIGNAN;130;R93
34_075;34;075;34210;CESSERAS;354;R93
35_024;35;024;35830;BETTON;2856;R93
35_206;35;206;35230;NOYAL-CHATILLON-SUR-SEICHE;533;R93
40_004;40;004;40150;ANGRESSE;699;R93
42_271;42;271;42740;SAINT-PAUL-EN-JAREZ;264;R93
44_009;44;009;44115;BASSE-GOULAINE;536;R93
44_188;44;188;44310;ST-PHILBERT-DE-GRAND-LIEU;107;R93
44_215;44;215;44120;VERTOU;75;R93
45_006;45;006;45160;ARDON;121;R93
49_328;49;328;49400;SAUMUR;147;R93
59_017;59;017;59280;ARMENTIERES;45;R93
59_421;59;421;59420;MOUVAUX;217;R93
60_197;60;197;60530;DIEUDONNE;139;R93
62_261;62;261;62780;CUCQ;103;R93
69_063;69;063;69660;COLLONGES-AU-MONT- D OR;42;R93
69_282;69;282;69330;MEYZIEU;641;R93
71_106;71;106;71120;CHAROLLES;3520;R93
73_249;73;249;73190;SAINT-JEOIRE-PRIEURE;661;R93
74_012;74;012;74100;ANNEMASSE;125;R93
76_164;76;164;76490;RIVES-EN-SEINE;3281;R93
76_212;76;212;76160;DARNETAL;389;R93
77_067;77;067;77240;CESSON;932;R93
77_082;77;082;77720;CHAMPEAUX;2341;R93
77_183;77;183;77260;LA FERTE SOUS JOUARRE;374;R93
78_498;78;498;78300;POISSY;143;R93
78_517;78;517;78120;RAMBOUILLET;242;R93
83_071;83;071;83250;LA LONDE LES MAURES;203;R93
83_090;83;090;83190;OLLIOULES;159;R93
83_098;83;098;83220;LE PRADET;139;R93
85_018;85;018;85230;BEAUVOIR-SUR-MER;3141;R93
89_464;89;464;89500;VILLENEUVE SUR YONNE;209;R93
91_659;91;659;91100;VILLABE;332;R93
92_033;92;033;92380;GARCHES;8;R93
92_071;92;071;92330;SCEAUX;175;R93
93_027;93;027;93120;LA COURNEUVE;106;R93
93_050;93;050;93330;NEUILLY-SUR-MARNE;369;R93
93_061;93;061;93310;LE PRE-SAINT-GERVAIS;16;R93
94_067;94;067;94160;SAINT-MANDE;798;R93
95_051;95;051;95250;BEAUCHAMP;306;R93
95_052;95;052;95260;BEAUMONT-SUR-OISE;282;R93
95_210;95;210;95880;ENGHIEN LES BAINS;395;R93
95_268;95;268;95140;GARGES-LES-GONESSE;252;R93
95_280;95;280;95190;GOUSSAINVILLE;211;R93
95_313;95;313;95290;L'ISLE-ADAM;114;R93
971_127;971;127;97150;SAINT MARTIN;483;R93
01_443;01;443;1330;VILLARS-LES-DOMBES;478;R93
06_011;06;011;6310;BEAULIEU SUR MER;714;R93
06_073;06;073;6420;ISOLA;183;R93
06_085;06;085;6250;MOUGINS;323;R93
06_127;06;127;6450;SAINT-MARTIN-VESUBIE;293;R93
07_331;07;331;7600;VALS-LES-BAINS;1168;R93
11_069;11;069;11000;CARCASSONNE;370;R93
13_085;13;085;13830;ROQUEFORT LA BEDOULE;130;R93
16_015;16;015;16000;ANGOULEME;148;R93
22_209;22;209;22650;BEAUSSAIS-SUR-MER;259;R93
22_215;22;215;22440;PLOUFRAGAN;1312;R93
26_057;26;057;26300;BOURG-DE-PEAGE;729;R93
28_110;28;110;28630;LE COUDRAY;36;R93
2A_247;2A;247;20137;PORTO-VECCHIO;315;R93
30_128;30;128;30510;GENERAC;467;R93
33_203;33;203;33990;HOURTIN;537;R93
34_255;34;255;34980;SAINT-GELY-DU-FESC;94;R93
38_337;38;337;38140;RIVES;2984;R93
38_474;38;474;38360;SASSENAGE;3783;R93
38_548;38;548;38250;VILLARD-DE-LANS;13488;R93
40_310;40;310;40140;SOUSTONS;953;R93
42_207;42;207;42400;SAINT-CHAMOND;555;R93
42_242;42;242;42800;SAINT-JOSEPH;258;R93
44_209;44;209;44119;TREILLIERES;735;R93
44_210;44;210;44570;TRIGNAC;560;R93
45_191;45;191;45330;LE MALESHERBOIS;2189;R93
50_481;50;481;50430;SAINT-GERMAIN-SUR-AY;415;R93
54_184;54;184;54270;ESSEY LES NANCY;42246;R93
56_124;56;124;56140;MALESTROIT;4591;R93
59_163;59;163;59170;CROIX;12686;R93
62_108;62;108;62600;BERCK;301;R93
64_483;64;483;64500;SAINT-JEAN-DE-LUZ;950;R93
69_091;69;091;69700;GIVORS;407;R93
69_241;69;241;69440;TALUYERS;75;R93
72_132;72;132;72400;LA FERTE BERNARD;112;R93
74_026;74;026;74330;LA BALME DE SILLINGY;144;R93
77_350;77;350;77330;OZOIR LA FERRIERE;105;R93
78_224;78;224;78620;ETANG-LA-VILLE (L );186;R93
83_061;83;061;83600;FREJUS;585;R93
85_191;85;191;85000;ROCHE SUR YON (LA);1249;R93
88_349;88;349;88230;PLAINFAING;4003;R93
89_024;89;024;89000;AUXERRE;110;R93
91_579;91;579;91770;SAINT-VRAIN;49;R93
94_011;94;011;94380;BONNEUIL-SUR-MARNE;1120;R93
94_034;94;034;94260;FRESNES;472;R93
94_038;94;038;94240;L'HAY-LES-ROSES;27543;R93
95_288;95;288;95410;GROSLAY;706;R93
95_430;95;430;95560;MONTSOULT;388;R93
95_539;95;539;95350;SAINT-BRICE-SOUS-FORET;569;R93
95_582;95;582;95110;SANNOIS;171;R93
95_585;95;585;95200;SARCELLES;1499;R93
972_217;972;217;97290;MARIN;164;R93
02_691;02;691;2100;SAINT QUENTIN;1228;R93
04_205;04;205;4140;SEYNE;912;R93
06_054;06;054;6340;DRAP;44;R93
06_126;06;126;6670;SAINT-MARTIN-DU-VAR;208;R93
06_136;06;136;6380;SOSPEL;262;R93
07_281;07;281;7130;SAINT-PERAY;779;R93
11_441;11;441;11110;VINASSAN;49;R93
13_007;13;007;13390;AURIOL;259;R93
13_075;13;075;13380;PLAN DE CUQUES;264;R93
17_200;17;200;17140;LAGORD;263;R93
25_462;25;462;25300;PONTARLIER;247;R93
30_351;30;351;30400;VILLENEUVE LES AVIGNON;578;R93
33_011;33;011;33740;ARES;1704;R93
33_200;33;200;33185;LE HAILLAN;3129;R93
33_424;33;424;33112;SAINT LAURENT MEDOC;1183;R93
34_113;34;113;34770;GIGEAN;444;R93
35_047;35;047;35170;BRUZ;1065;R93
35_135;35;135;35850;IRODOUER;633;R93
35_173;35;173;35520;MELESSE;950;R93
35_228;35;228;35730;PLEURTUIT;441;R93
35_353;35;353;35132;VEZIN-LE-COQUET;1761;R93
38_516;38;516;38700;LA TRONCHE;47;R93
40_157;40;157;40170;LIT ET MIXE;181;R93
40_187;40;187;40660;MOLIETS-ET-MAA;463;R93
40_195;40;195;40500;MONTGAILLARD;374;R93
40_209;40;209;40440;ONDRES;711;R93
40_224;40;224;40300;PEYREHORADE;85;R93
42_248;42;248;42430;SAINT-JUST-EN-CHEVALET;932;R93
44_002;44;002;44140;AIGREFEUILLE SUR MAINE;10977;R93
44_010;44;010;44740;BATZ-SUR-MER;313;R93
44_012;44;012;44760;LA BERNERIE EN RETZ;89;R93
45_208;45;208;45200;MONTARGIS;1296;R93
47_201;47;201;47520;LE PASSAGE;127;R93
49_050;49;050;49320;BRISSAC LOIRE AUBANCE;1780;R93
50_025;50;025;50300;AVRANCHES;255;R93
54_533;54;533;54750;TRIEUX;1380;R93
56_005;56;005;56640;ARZON;2241;R93
56_034;56;034;56340;CARNAC;151;R93
56_258;56;258;56470;LA TRINITE SUR MER;260;R93
59_328;59;328;59130;LAMBERSART;192;R93
59_653;59;653;59136;WAVRIN;384;R93
60_578;60;578;60410;SAINTINES;210;R93
63_178;63;178;63500;ISSOIRE;1637;R93
66_008;66;008;66700;ARGELES SUR MER;246;R93
69_064;69;064;69420;CONDRIEU;105;R93
69_121;69;121;69380;LOZANNE;2272;R93
69_289;69;289;69780;SAINT-PIERRE-DE-CHANDIEU;239;R93
69_386;69;386;69006;LYON 6EME;791;R93
74_042;74;042;74130;BONNEVILLE;247;R93
74_133;74;133;74240;GAILLARD;154;R93
77_222;77;222;77390;GUIGNES;250;R84
77_243;77;243;77400;LAGNY-SUR-MARNE;280;R84
78_128;78;128;78720;CERNAY-LA-VILLE;1442;R84
78_246;78;246;78440;FONTENAY-SAINT-PERE;1101;R84
78_397;78;397;78320;MESNIL-SAINT-DENIS (LE);56;R84
79_114;79;114;79400;EXIREUIL;205;R84
80_212;80;212;80800;CORBIE;854;R84
80_253;80;253;80600;DOULLENS;356;R84
85_222;85;222;85800;SAINT-GILLES-CROIX-DE-VIE;141;R84
89_346;89;346;89000;ST GEORGES SUR BAULCHE;1232;R84
91_207;91;207;91520;EGLY;867;R84
91_386;91;386;91540;MENNECY;215;R84
91_577;91;577;91250;SAINTRY-SUR-SEINE;1166;R84
92_046;92;046;92240;MALAKOFF;258;R84
93_005;93;005;93600;AULNAY SOUS BOIS;114;R84
93_015;93;015;93470;COUBRON;961;R84
94_021;94;021;94550;CHEVILLY-LARUE;173;R84
94_058;94;058;94170;LE PERREUX-SUR-MARNE;1746;R84
94_077;94;077;94290;VILLENEUVE-LE-ROI;918;R84
95_323;95;323;95280;JOUY-LE-MOUTIER;1796;R84
01_138;01;138;1350;CULOZ;124;R84
01_194;01;194;1480;JASSANS-RIOTTIER;965;R84
01_399;01;399;1170;SEGNY;258;R84
02_173;02;173;2300;CHAUNY;716;R84
04_176;04;176;4500;SAINTE CROIX DU VERDON;239;R84
05_046;05;046;5200;EMBRUN;456;R84
05_084;05;084;5230;MONTGARDIN;2263;R84
06_104;06;104;6190;ROQUEBRUNE CAP MARTIN;1116;R84
07_010;07;010;7100;ANNONAY;1241;R84
07_055;07;055;7800;CHARMES-SUR-RHONE;1761;R84
13_214;13;214;13014;MARSEILLE 14EME;232;R84
14_699;14;699;14800;TOUQUES;2052;R84
16_374;16;374;16800;SOYAUX;1562;R84
25_321;25;321;25130;VILLERS LE LAC;3116;R84
27_502;27;502;27250;RUGLES;1441;R84
29_046;29;046;29100;DOUARNENEZ;3755;R84
2A_018;2A;018;20110;ARBELLARA;630;R84
30_141;30;141;30290;LAUDUN-L ARDOISE;1672;R84
30_341;30;341;30600;VAUVERT;160;R84
31_044;31;044;31130;BALMA;246;R84
34_111;34;111;34190;GANGES;120;R84
39_510;39;510;39310;SEPTMONCEL LES MOLUNES;100;R84
42_059;42;059;42140;CHAZELLES SUR LYON;47;R84
44_087;44;087;44270;MACHECOUL-SAINT-MEME;221;R84
45_072;45;072;45400;CHANTEAU;346;R84
45_224;45;224;45170;NEUVILLE-AUX-BOIS;61;R84
51_217;51;217;51700;DORMANS;478;R84
54_205;54;205;54570;FOUG;214;R84
54_274;54;274;54140;JARVILLE LA MALGRANGE;1652;R84
58_303;58;303;58640;VARENNES-VAUZELLES;420;R84
60_360;60;360;60140;LIANCOURT;435;R84
62_019;62;019;62160;AIX NOULETTE;284;R84
69_013;69;013;69400;ARNAS;294;R84
69_244;69;244;69160;TASSIN-LA-DEMI-LUNE;137;R84
69_248;69;248;69240;THIZY LES BOURGS;312;R84
69_275;69;275;69150;DECINES-CHARPIEU;47;R84
69_297;69;297;69360;TERNAY;69;R84
70_285;70;285;70400;HERICOURT;375;R84
71_076;71;076;71100;CHALON-SUR-SAONE;140;R84
71_543;71;543;71700;TOURNUS;98;R84
74_081;74;081;74300;CLUSES;985;R84
74_164;74;164;74970;MARIGNIER;52;R84
74_205;74;205;74490;ONNION;868;R84
74_288;74;288;74520;VALLEIRY;129;R84
76_057;76;057;76360;BARENTIN;73;R84
77_122;77;122;77380;COMBS LA VILLE;67;R84
77_131;77;131;77120;COULOMMIERS;191;R84
77_215;77;215;77220;GRETZ-ARMAINVILLIERS;513;R84
77_337;77;337;77186;NOISIEL;357;R84
77_389;77;389;77000;ROCHETTE(LA);258;R84
77_407;77;407;77310;SAINT-FARGEAU-PONTHIERRY;1051;R84
77_483;77;483;77910;VARREDDES;185;R84
78_356;78;356;78114;MAGNY-LES-HAMEAUX;147;R84
78_502;78;502;78560;PORT-MARLY (LE);352;R84
82_161;82;161;82410;ST-ETIENNE-DE-TULMONT;356;R84
83_050;83;050;83300;DRAGUIGNAN;259;R84
83_129;83;129;83140;SIX-FOURS-LES-PLAGES;178;R84
84_003;84;003;84400;APT;218;R84
85_092;85;092;85200;FONTENAY-LE-COMTE;99;R84
85_146;85;146;85600;MONTAIGU-VENDEE;189;R84
85_163;85;163;85330;NOIRMOUTIER-EN-L'ILE;1774;R84
88_177;88;177;88530;LA FORGE;54;R84
88_209;88;209;88190;GOLBEY;191;R84
91_179;91;179;91830;COUDRAY-MONTCEAUX (LE);84;R84
91_553;91;553;91250;SAINT-GERMAIN-LES-CORBEIL;164;R84
92_007;92;007;92220;BAGNEUX;858;R84
94_017;94;017;94500;CHAMPIGNY-SUR-MARNE;138;R44
94_075;94;075;94440;VILLECRESNES;103;R44
95_019;95;019;95400;ARNOUVILLE;168;R44
04_102;04;102;4340;LE LAUZET UBAYE;77;R44
06_048;06;048;6390;CONTES;158;R44
06_157;06;157;6140;VENCE;57;R44
08_409;08;409;8200;SEDAN;100;R44
14_514;14;514;14130;PONT-L EVEQUE;122;R44
22_179;22;179;22240;FREHEL;307;R44
22_339;22;339;22100;TADEN;1623;R44
26_362;26;362;26000;VALENCE;395;R44
27_230;27;230;27530;EZY SUR EURE;83;R44
2A_228;2A;228;20166;PIETROSELLA;83;R44
2A_249;2A;249;20110;PROPRIANO;87;R44
30_169;30;169;30540;MILHAUD;74;R44
33_214;33;214;33680;LACANAU;571;R44
37_208;37;208;37550;SAINT AVERTIN;82;R44
37_214;37;214;37540;SAINT CYR SUR LOIRE;191;R44
40_261;40;261;40230;ST-GEOURS-MAREMNE;178;R44
40_287;40;287;40460;SANGUINET;204;R44
44_015;44;015;44130;BLAIN;693;R44
44_211;44;211;44420;LA TURBALLE;134;R44
51_210;51;210;51530;DIZY;183;R44
54_482;54;482;54130;SAINT MAX;109;R44
54_547;54;547;54500;VANDOEUVRE LES NANCY;253;R44
56_162;56;162;56270;PLOEMEUR;102;R44
58_134;58;134;58160;IMPHY;106;R44
59_462;59;462;59133;PHALEMPIN;188;R44
62_014;62;014;62120;AIRE-SUR-LA-LYS;208;R44
62_758;62;758;62280;ST MARTIN BOULOGNE;67;R44
64_122;64;122;64200;BIARRITZ;140;R44
69_004;69;004;69380;ALIX;50;R44
69_202;69;202;69110;SAINTE FOY LES LYON;234;R44
71_014;71;014;71400;AUTUN;59;R44
71_404;71;404;71390;SAINT-DESERT;571;R44
73_290;73;290;73480;VAL CENIS;89;R44
73_307;73;307;73450;VALMEINIER;163;R44
76_596;76;596;76700;SAINT-LAURENT-DE-BREVEDENT;198;R44
77_327;77;327;77370;NANGIS;1498;R44
77_377;77;377;77220;PRESLES-EN-BRIE;3001;R44
78_123;78;123;78955;CARRIERES SOUS POISSY;4470;R44
78_242;78;242;78330;FONTENAY LE FLEURY;327;R44
78_335;78;335;78520;LIMAY;464;R44
78_361;78;361;78200;MANTES-LA-JOLIE;132;R44
78_402;78;402;78970;MEZIERES-SUR-SEINE;324;R44
78_642;78;642;78480;VERNEUIL SUR SEINE;61;R44
78_674;78;674;78450;VILLEPREUX;133;R44
83_029;83;029;83440;CALLIAN;124;R44
88_341;88;341;88100;PAIR-ET-GRANDRUPT;166;R44
91_021;91;021;91290;ARPAJON;43;R44
91_111;91;111;91640;BRIIS-SOUS-FORGES;1354;R44
91_122;91;122;91440;BURES SUR YVETTE;38;R44
91_338;91;338;91470;LIMOURS;210;R44
91_687;91;687;91170;VIRY CHATILLON;534;R44
95_063;95;063;95870;BEZONS;147;R44
95_197;95;197;95170;DEUIL LA BARRE;23;R44
62_139;62;139;62575;BLENDECQUES;258;R44
70_311;70;311;70300;LUXEUIL-LES-BAINS;6196;R44
78_537;78;537;78730;SAINT-ARNOULT-EN-YVELINES;105;R44
04_006;04;006;4260;ALLOS;286;R44
04_019;04;019;4400;BARCELONNETTE;368;R44
04_039;04;039;4120;CASTELLANE;98;R44
05_153;05;153;5260;SAINT-MICHEL-DE-CHAILLOL;530;R44
06_069;06;069;6130;GRASSE;121;R44
08_105;08;105;8000;CHARLEVILLE-MEZIERES;3226;R44
08_362;08;362;8300;RETHEL;30;R44
10_081;10;081;10600;LA CHAPELLE ST LUC;81;R44
22_054;22;054;22430;ERQUY;89;R44
23_096;23;096;23000;GUERET;167;R44
25_494;25;494;25370;ROCHEJEAN;246;R44
2A_272;2A;272;20100;SARTENE;16137;R44
31_149;31;149;31770;COLOMIERS;229;R44
31_186;31;186;31140;FONBEAUZARD;473;R44
31_396;31;396;31560;NAILLOUX;60;R44
33_243;33;243;33500;LIBOURNE;1319;R44
33_483;33;483;33450;ST SULPICE ET CAMEYRAC;549;R44
35_287;35;287;35800;SAINT-LUNAIRE;247;R76
37_018;37;018;37510;BALLAN MIRE;636;R76
38_503;38;503;38660;LA TERRASSE;1293;R76
42_103;42;103;42320;LA GRAND-CROIX;343;R76
44_020;44;020;44340;BOUGUENAIS;230;R76
51_030;51;030;51160;AY-CHAMPAGNE;1526;R76
